23.0,231.0
8.0,214.0
2561
4661
135,116,1,6
71,52,1,53
71,52,1,116
103,84,1,18
135,116,1,6
103,84,1,12
119,100,1,12
87,86,1,40
87,68,1,61
87,68,1,63
87,68,1,26
87,68,1,26
87,68,1,80
103,84,1,18
87,86,1,40
135,116,1,6
71,52,1,12
39,36,1,251
39,36,1,65
39,36,1,42
39,36,1,65
39,36,1,47
71,52,1,12
39,36,1,251
39,36,1,96
39,22,1,155838
39,36,1,42
39,24,0,170619
39,36,1,52
39,36,1,47
39,36,1,52
39,36,1,96
87,68,1,18
87,68,1,18
87,68,1,18
87,68,1,18
87,68,1,18
87,68,1,18
103,84,1,12
87,68,1,61
119,118,1,18
119,118,1,18
103,84,1,37
87,68,1,48
87,68,1,137
119,118,1,32
103,84,1,26
103,84,1,115
103,84,1,37
103,84,1,37
103,84,1,12
103,84,1,12
39,34,1,5
87,68,1,48
55,32,1,18
55,32,1,37
55,32,1,78
55,32,1,26
55,32,1,37
39,34,1,0
55,32,1,18
55,32,1,83
87,68,1,61
87,68,1,77
39,34,1,5
39,34,1,3
55,32,1,69
55,32,1,78
39,26,0,180941
55,32,1,56
55,32,1,26
55,32,1,26
39,34,1,52
39,28,1,193968
87,68,1,137
55,32,1,56
55,32,1,26
39,34,1,1
55,32,1,83
39,34,1,3
39,34,1,52
87,68,1,58
55,32,1,69
39,34,1,67583
87,68,1,170
103,84,1,26
87,68,1,18
103,84,1,26
103,84,1,72
87,68,1,18
103,84,1,66
119,100,1,18
103,84,1,115
87,68,1,170
103,84,1,66
119,100,1,18
119,100,1,18
103,84,1,37
103,84,1,12
87,68,1,58
103,84,1,26
103,84,1,72
119,100,1,18
119,118,1,18
119,118,1,32
87,68,1,77
119,118,1,18
151,132,1,37
135,116,1,45
135,116,1,6
135,116,1,53
135,116,1,26
151,132,1,26
151,132,1,12
151,132,1,37
135,116,1,53
135,116,1,75
151,132,1,26
103,84,1,74
87,68,1,175
135,116,1,45
103,84,1,74
87,68,1,156
87,68,1,150
87,68,1,110
103,84,1,12
87,68,1,12
87,68,1,156
87,68,1,175
103,84,1,80
39,34,1,8
39,34,1,52
39,34,1,2
39,34,1,18
39,34,1,0
39,34,1,73
87,68,1,26
103,84,1,65
39,34,1,8
39,34,1,2
39,34,1,18
39,34,1,0
39,34,1,73
39,34,1,52
87,68,1,26
39,34,1,126
39,34,1,52
39,34,1,10
87,68,1,26
39,34,1,0
39,34,1,73
39,34,1,2
39,34,1,18
39,30,1,209690
39,34,1,0
39,34,1,2
39,34,1,73
39,34,1,10
39,34,1,52
39,32,1,97382
55,32,1,3362
39,34,1,18
87,68,1,18
119,100,1,6
103,84,1,103
87,68,1,150
87,68,1,12
135,116,1,6
87,68,1,110
135,116,1,26
103,84,1,12
71,52,1,37150
135,116,1,79
135,116,1,58
151,132,1,26
87,68,1,26
87,68,1,26
87,68,1,18
135,116,1,58
151,132,1,12
135,116,1,75
151,132,1,26
103,84,1,80
103,84,1,65
87,68,1,26
119,100,1,6
103,84,1,103
135,116,1,79
103,84,1,73
103,84,1,55
103,84,1,13
103,84,1,13
103,84,1,52
119,100,1,18
103,84,1,12
103,84,1,99
103,84,1,127
103,84,1,115
87,68,1,12
87,68,1,402
87,68,1,338
103,84,1,139
87,68,1,45
87,68,1,230
103,84,1,12
103,84,1,56
103,84,1,64
87,68,1,118
103,84,1,12
103,84,1,12
103,84,1,115
103,84,1,133
119,100,1,213
103,84,1,12
87,68,1,45
87,68,1,449
87,68,1,12
103,84,1,99
103,84,1,80
103,84,1,73
103,84,1,42
103,84,1,55
87,68,1,402
87,68,1,476
103,84,1,13
103,84,1,13
103,84,1,13
103,84,1,13
55,34,1,17282
103,84,1,52
87,68,1,338
87,68,1,741
55,36,1,228159
55,38,0,239222
103,84,1,125
103,84,1,127
103,84,1,58
119,100,1,18
103,84,1,34
87,68,1,230
87,68,1,365
103,84,1,139
87,86,1,1
119,100,1,18
103,84,1,12
87,68,1,210
103,84,1,230
103,84,1,12
103,84,1,200
103,84,1,64
87,68,1,449
87,68,1,365
119,100,1,18
103,84,1,12
87,86,1,1
119,100,1,18
103,84,1,133
87,68,1,476
87,68,1,741
103,84,1,34
103,84,1,230
151,132,1,66
119,100,1,213
103,84,1,80
103,84,1,42
103,84,1,13
103,84,1,13
103,84,1,125
103,84,1,58
119,100,1,18
151,132,1,66
183,164,1,32
135,116,1,66
103,84,1,32
103,84,1,26
135,116,1,49
183,164,1,16
135,116,1,34
135,116,1,56
119,100,1,367
119,100,1,320
135,116,1,12
151,132,1,12
151,132,1,80
135,116,1,34
135,116,1,56
135,116,1,12
135,116,1,66
119,100,1,367
119,100,1,166
135,116,1,107
71,54,1,12
103,84,1,12
103,84,1,32
103,84,1,140
87,86,1,12
103,84,1,26
55,40,0,243244
103,84,1,123
103,84,1,26
71,54,1,12
135,116,1,49
87,86,1,12
135,116,1,57
119,100,1,320
135,116,1,12
87,86,1,12
119,100,1,476
135,116,1,80
135,116,1,100
151,132,1,12
135,116,1,56
135,116,1,12
119,100,1,166
119,100,1,476
135,116,1,100
151,132,1,88
183,164,1,16
151,132,1,80
135,116,1,107
103,84,1,12
103,84,1,140
87,86,1,12
103,84,1,123
103,84,1,26
135,116,1,57
167,148,1,144
183,164,1,46
103,102,1,6
183,164,1,6
151,132,1,188
167,148,1,214
119,118,1,18
167,148,1,163
119,118,1,32
103,84,1,18
55,44,1,141
87,86,1,34
103,102,1,6
103,102,1,6
119,118,1,18
119,118,1,18
151,132,1,71
183,164,1,6
119,118,1,32
119,118,1,18
167,148,1,57
183,164,1,6
167,148,1,163
103,84,1,18
87,86,1,34
103,102,1,6
151,132,1,71
167,148,1,57
183,164,1,6
135,134,1,26
119,118,1,12
103,102,1,12
103,102,1,12
119,118,1,6
119,118,1,12
119,118,1,12
119,118,1,26
119,118,1,12
135,134,1,26
119,118,1,26
119,118,1,12
119,118,1,12
119,118,1,12
119,118,1,34
119,118,1,34
103,102,1,12
103,102,1,12
103,102,1,26
119,118,1,6
119,118,1,12
119,118,1,12
135,134,1,12
151,150,1,6
119,118,1,12
119,118,1,34
119,118,1,34
103,102,1,26
135,134,1,12
151,150,1,6
119,118,1,12
103,102,1,12
119,118,1,6
119,118,1,17
135,134,1,55
151,150,1,20
167,166,1,20
119,118,1,12
103,102,1,12
119,118,1,12
135,116,1,26
119,118,1,12
55,54,1,12
119,118,1,12
119,118,1,34
119,118,1,34
103,102,1,12
119,118,1,6
119,118,1,6
119,118,1,36
55,54,1,12
55,54,1,12
119,118,1,17
103,102,1,12
119,118,1,60
119,118,1,12
55,54,1,12
135,134,1,55
135,116,1,12
135,134,1,66
151,150,1,20
167,166,1,20
151,150,1,42
167,166,1,44
135,116,1,26
119,118,1,34
135,116,1,12
119,118,1,34
119,118,1,6
119,118,1,36
119,118,1,60
135,134,1,66
151,150,1,42
167,166,1,44
215,202,0,28
199,198,1,6
215,204,0,8
215,206,0,8
215,208,0,8
215,210,0,8
215,212,0,8
215,214,1,6
231,214,1,6
199,190,0,76
199,192,0,70
199,194,0,50
199,196,0,50
215,198,1,50
215,200,0,48
183,182,1,17
167,166,1,58
151,150,1,9
135,134,1,135
135,134,1,11
119,118,1,36
119,118,1,6
135,116,1,9
119,118,1,3
119,118,1,9
119,118,1,11
135,116,1,9
119,118,1,16
135,134,1,11
135,134,1,15
151,150,1,15
167,166,1,25
183,182,1,37
199,198,1,6
215,202,0,18
215,204,0,8
215,206,0,8
215,208,0,8
215,210,0,8
215,212,0,8
215,214,1,6
231,214,1,6
151,150,1,85
151,150,1,9
135,134,1,13
119,118,1,32
119,118,1,32
135,134,1,66
151,150,1,55
199,190,0,63
199,192,0,60
199,194,0,50
199,196,0,50
215,198,1,50
215,200,0,45
183,178,0,230
183,180,1,180
183,182,1,17
199,182,1,160
199,184,0,154
199,186,0,152
199,188,0,134
151,150,1,48
119,118,1,34
103,102,1,48
103,102,1,783
119,118,1,12
151,150,1,56
183,182,1,20
199,182,1,147
199,184,0,144
199,186,0,138
199,188,0,124
183,170,0,356
183,172,0,302
183,174,0,330
183,176,0,290
135,134,1,6
183,174,0,293
183,176,0,244
183,178,0,220
183,180,1,177
167,162,0,608
167,164,1,522
167,166,1,58
183,166,0,484
183,168,0,466
135,134,1,6
119,118,1,153
135,134,1,12
167,166,1,48
183,166,1,418
183,168,0,421
183,170,0,346
183,172,0,299
167,154,0,860
167,156,0,818
167,158,0,738
167,160,0,646
151,150,1,9
151,150,1,85
135,134,1,254
119,118,1,146
103,102,1,40
151,150,1,127
167,160,0,595
167,162,0,568
167,164,1,499
151,148,1,1116
167,150,0,990
167,152,0,914
135,134,1,13
119,118,1,201
151,150,1,13
167,156,0,767
167,158,0,683
151,144,0,1394
151,146,0,1262
151,150,1,9
119,118,1,153
87,86,1,47
119,118,1,241
135,134,1,348
167,150,0,932
167,152,0,857
167,154,0,803
151,140,0,1580
151,142,0,1500
103,102,1,40
135,116,1,12
151,146,0,1184
151,148,1,1025
151,134,1,2066
151,136,0,1942
151,138,0,1724
135,134,1,159
151,144,0,1335
135,132,1,2224
135,134,1,135
119,118,1,34
71,70,1,52
87,86,1,60
119,118,1,12
151,140,0,1487
151,142,0,1402
135,128,0,2714
135,130,0,2556
103,102,1,1524
151,138,0,1636
135,134,1,11
119,118,1,32
55,54,1,39
71,70,1,126
119,118,1,12
119,118,1,46
135,134,1,30
151,134,1,1961
151,136,0,1821
135,132,1,2093
103,102,1,48
55,54,1,68
119,118,1,6
119,118,1,36
119,118,1,17
135,130,0,2428
119,118,1,4
135,116,1,9
55,54,1,39
55,54,1,38
119,118,1,12
135,116,1,9
135,128,0,2583
119,118,1,9
119,118,1,28
119,118,1,11
87,86,1,6
119,118,1,30
55,42,1,273285
135,116,1,9
135,116,1,9
119,118,1,17
87,86,1,4406
119,118,1,40
55,44,0,270419
103,102,1,783
55,54,1,68
55,46,0,270449
135,134,1,6
135,134,1,11
119,118,1,32
55,54,1,38
55,48,0,265960
55,54,1,238
119,118,1,12
119,118,1,46
135,134,1,17
55,50,1,267506
135,134,1,13
135,134,1,15
119,118,1,12
55,52,1,101968
55,54,1,19820
87,86,1,47
71,70,1,126
71,54,1,105806
71,56,1,110438
87,86,1,173
103,102,1,40
71,58,1,230358
71,60,0,218754
103,102,1,40
135,116,1,12
135,134,1,95
151,150,1,15
135,134,1,66
87,86,1,60
71,62,0,204456
71,64,0,192836
87,86,1,173
151,150,1,25
71,66,0,182736
71,68,1,172820
71,70,1,19168
87,70,1,75092
103,102,1,40
87,86,1,6
87,72,0,75384
87,74,1,153022
87,76,0,142942
103,102,1,40
135,134,1,6
167,166,1,25
151,150,1,55
135,134,1,12
119,118,1,201
87,78,0,138426
87,80,0,129952
87,82,0,125694
119,118,1,140
135,134,1,6
135,134,1,12
135,134,1,12
151,150,1,117
167,166,1,54
87,84,1,118713
87,86,1,11628
103,86,1,51376
103,88,0,53396
103,90,1,101664
151,150,1,66
183,182,1,17
183,182,1,37
151,150,1,56
119,118,1,241
135,134,1,348
135,116,1,12
119,118,1,12
103,92,0,95338
103,94,0,91760
103,96,0,86714
103,98,0,79914
103,102,1,9042
103,100,1,75266
119,118,1,1236
135,116,1,12
135,134,1,676
167,166,1,18
183,182,1,18
183,182,1,13
199,190,0,63
199,192,0,60
199,194,0,50
199,196,0,50
199,198,1,6
215,198,1,50
215,200,0,45
215,202,0,18
215,204,0,8
215,206,0,8
215,208,0,8
215,210,0,8
215,212,0,8
215,214,1,6
231,214,1,6
183,182,1,20
199,182,1,147
199,184,0,144
199,186,0,138
199,188,0,124
183,174,0,293
183,176,0,244
183,178,0,220
183,180,1,177
151,150,1,127
167,166,1,48
183,166,1,418
183,168,0,421
183,170,0,346
183,172,0,299
167,160,0,595
167,162,0,568
167,164,1,499
167,156,0,767
167,158,0,683
151,150,1,13
167,150,0,932
167,152,0,857
167,154,0,803
151,146,0,1184
151,148,1,1025
135,134,1,159
151,144,0,1335
151,140,0,1487
151,142,0,1402
135,134,1,30
151,138,0,1636
119,118,1,12
119,118,1,46
151,134,1,1961
151,136,0,1821
135,132,1,2093
119,118,1,17
135,130,0,2428
119,118,1,12
135,116,1,9
135,128,0,2583
119,118,1,28
119,118,1,30
119,102,1,33578
119,104,1,66172
119,118,1,40
135,116,1,9
119,106,0,62466
135,134,1,6
119,108,0,57220
119,110,0,51792
119,118,1,12
119,112,0,50432
119,118,1,46
135,134,1,17
119,114,0,46508
135,134,1,13
119,116,1,42284
135,118,1,19320
135,120,1,35134
135,122,0,15760
135,124,0,15568
135,126,1,13416
135,134,1,95
151,150,1,25
135,128,0,4316
135,130,0,4036
135,132,1,3584
151,134,1,3298
151,136,0,3088
151,138,0,2796
151,140,0,2550
151,142,0,2428
151,144,0,2246
151,150,1,117
151,146,0,1994
151,148,1,1816
167,150,1,1652
167,152,0,1506
167,166,1,54
167,154,0,1382
167,156,0,1308
167,158,0,1188
167,160,0,1048
183,182,1,17
183,182,1,13
167,162,0,984
167,164,1,862
183,166,1,752
183,168,0,730
183,170,0,614
183,172,0,552
199,198,1,6
215,214,1,6
199,198,1,6
215,214,1,6
183,174,0,510
183,176,0,448
183,178,0,380
183,180,1,328
199,182,1,284
199,184,0,278
199,186,0,254
199,188,0,212
215,202,0,44
215,204,0,24
215,206,0,24
215,208,0,24
215,210,0,24
215,212,1,24
231,214,1,18
199,190,0,128
199,192,0,122
199,194,0,102
199,196,1,108
199,198,1,6
215,198,1,102
215,200,0,90
215,214,1,6
